"SessionID","Configuration Name","Observer","DeviceID","Edited","Session Start Time","Recorded Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Habitat Map","Grid Size","Image Size","Notes","Channel Type","Subject Type","Focal Name","Group Count","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Space Use Grid X","Space Use Grid Y","Space Use Grid XY","Space Use Coordinate X","Space Use Coordinate Y","Space Use Coordinate XY","Question: Scent used and location sprayed?_35"
"367","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-16 16:27:12","2022-06-16 16:27:12","2022-06-16 16:42:12","2022-06-16 16:39:12","2022-06-16","16:39:12","2022","6","16","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","24","Malayan Tigers","Stereotypy","1","2","1, 2","50","84","50, 84","Sambar deer; small log beside palm tree & tree at centre of exhibit"
"367","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-16 16:27:12","2022-06-16 16:27:12","2022-06-16 16:42:12","2022-06-16 16:39:42","2022-06-16","16:39:42","2022","6","16","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","25","Malayan Tigers","Stereotypy","2","2","2, 2","60","71","60, 71","Sambar deer; small log beside palm tree & tree at centre of exhibit"
"367","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-16 16:27:12","2022-06-16 16:27:12","2022-06-16 16:42:12","2022-06-16 16:40:12","2022-06-16","16:40:12","2022","6","16","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","26","Malayan Tigers","Stereotypy","1","2","1, 2","49","88","49, 88","Sambar deer; small log beside palm tree & tree at centre of exhibit"
"367","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-16 16:27:12","2022-06-16 16:27:12","2022-06-16 16:42:12","2022-06-16 16:40:42","2022-06-16","16:40:42","2022","6","16","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","27","","","1","2","1, 2","50","81","50, 81","Sambar deer; small log beside palm tree & tree at centre of exhibit"
"367","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-16 16:27:12","2022-06-16 16:27:12","2022-06-16 16:42:12","2022-06-16 16:41:12","2022-06-16","16:41:12","2022","6","16","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","28","Malayan Tigers","Stereotypy","2","2","2, 2","57","83","57, 83","Sambar deer; small log beside palm tree & tree at centre of exhibit"
"367","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-16 16:27:12","2022-06-16 16:27:12","2022-06-16 16:42:12","2022-06-16 16:41:42","2022-06-16","16:41:42","2022","6","16","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","29","","","3","3","3, 3","125","139","125, 139","Sambar deer; small log beside palm tree & tree at centre of exhibit"
"367","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-16 16:27:12","2022-06-16 16:27:12","2022-06-16 16:42:12","2022-06-16 16:42:12","2022-06-16","16:42:12","2022","6","16","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","30","Malayan Tigers","Stereotypy","2","2","2, 2","97","70","97, 70","Sambar deer; small log beside palm tree & tree at centre of exhibit"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:05:34","2022-06-17","15:05:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","1","Malayan Tigers","Others","4","2","4, 2","157","82","157, 82","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:06:04","2022-06-17","15:06:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","2","Malayan Tigers","Locomotion","5","1","5, 1","241","34","241, 34","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:06:34","2022-06-17","15:06:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","3","Malayan Tigers","Locomotion","4","1","4, 1","171","33","171, 33","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:07:04","2022-06-17","15:07:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","4","Malayan Tigers","Locomotion","5","3","5, 3","225","122","225, 122","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:07:34","2022-06-17","15:07:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","5","Malayan Tigers","Locomotion","2","3","2, 3","66","148","66, 148","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:08:04","2022-06-17","15:08:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","6","Malayan Tigers","Locomotion","3","1","3, 1","120","45","120, 45","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:08:34","2022-06-17","15:08:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","7","Malayan Tigers","Stereotypy","3","1","3, 1","121","37","121, 37","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:09:04","2022-06-17","15:09:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","8","Malayan Tigers","Stereotypy","1","2","1, 2","42","92","42, 92","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:09:34","2022-06-17","15:09:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","9","Malayan Tigers","Stereotypy","2","1","2, 1","91","49","91, 49","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:10:04","2022-06-17","15:10:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","10","Malayan Tigers","Stereotypy","3","1","3, 1","133","27","133, 27","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:10:34","2022-06-17","15:10:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","11","Malayan Tigers","Stereotypy","3","1","3, 1","117","32","117, 32","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:11:04","2022-06-17","15:11:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","12","Malayan Tigers","Stereotypy","2","2","2, 2","57","63","57, 63","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:11:34","2022-06-17","15:11:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","13","Malayan Tigers","Stereotypy","3","1","3, 1","111","30","111, 30","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:12:04","2022-06-17","15:12:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","14","Malayan Tigers","Stereotypy","2","1","2, 1","82","46","82, 46","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:12:34","2022-06-17","15:12:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","15","Malayan Tigers","Stereotypy","3","1","3, 1","109","32","109, 32","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:13:04","2022-06-17","15:13:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","16","Malayan Tigers","Stereotypy","2","1","2, 1","84","41","84, 41","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:13:34","2022-06-17","15:13:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","17","Malayan Tigers","Stereotypy","1","2","1, 2","35","81","35, 81","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:14:04","2022-06-17","15:14:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","18","Malayan Tigers","Stereotypy","1","2","1, 2","35","80","35, 80","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:14:34","2022-06-17","15:14:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","19","Malayan Tigers","Stereotypy","2","2","2, 2","51","66","51, 66","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:15:04","2022-06-17","15:15:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","20","Malayan Tigers","Stereotypy","2","1","2, 1","97","33","97, 33","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:15:34","2022-06-17","15:15:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","21","Malayan Tigers","Stereotypy","3","1","3, 1","123","31","123, 31","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:16:04","2022-06-17","15:16:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","22","Malayan Tigers","Locomotion","3","1","3, 1","121","49","121, 49","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:16:34","2022-06-17","15:16:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","23","Malayan Tigers","Others","4","5","4, 5","195","267","195, 267","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:17:04","2022-06-17","15:17:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","24","Malayan Tigers","Locomotion","4","3","4, 3","181","133","181, 133","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:17:34","2022-06-17","15:17:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","25","Malayan Tigers","Locomotion","2","4","2, 4","67","191","67, 191","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:18:04","2022-06-17","15:18:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","26","Malayan Tigers","Locomotion","2","3","2, 3","55","158","55, 158","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:18:34","2022-06-17","15:18:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","27","Malayan Tigers","Resting/Vigilance","2","4","2, 4","92","183","92, 183","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:19:04","2022-06-17","15:19:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","28","Malayan Tigers","Resting/Vigilance","2","4","2, 4","92","194","92, 194","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:19:34","2022-06-17","15:19:34","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","29","Malayan Tigers","Resting/Vigilance","2","4","2, 4","96","195","96, 195","Baseline"
"449","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:05:04","2022-06-17 15:05:04","2022-06-17 15:20:04","2022-06-17 15:20:04","2022-06-17","15:20:04","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","30","Malayan Tigers","Others","2","4","2, 4","90","186","90, 186","Baseline"
"450","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:32:15","2022-06-17 15:32:15","2022-06-17 15:47:15","2022-06-17 15:32:45","2022-06-17","15:32:45","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","1","Malayan Tigers","Investigation of Scent","4","4","4, 4","163","184","163, 184","Black bear; B and D"
"450","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:32:15","2022-06-17 15:32:15","2022-06-17 15:47:15","2022-06-17 15:33:15","2022-06-17","15:33:15","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","2","Malayan Tigers","Locomotion","3","1","3, 1","119","44","119, 44","Black bear; B and D"
"450","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:32:15","2022-06-17 15:32:15","2022-06-17 15:47:15","2022-06-17 15:33:45","2022-06-17","15:33:45","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","3","Malayan Tigers","Locomotion","3","1","3, 1","111","45","111, 45","Black bear; B and D"
"450","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:32:15","2022-06-17 15:32:15","2022-06-17 15:47:15","2022-06-17 15:34:15","2022-06-17","15:34:15","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","4","Malayan Tigers","Stereotypy","3","1","3, 1","103","43","103, 43","Black bear; B and D"
"450","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:32:15","2022-06-17 15:32:15","2022-06-17 15:47:15","2022-06-17 15:34:45","2022-06-17","15:34:45","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","5","Malayan Tigers","Stereotypy","3","1","3, 1","126","35","126, 35","Black bear; B and D"
"450","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:32:15","2022-06-17 15:32:15","2022-06-17 15:47:15","2022-06-17 15:35:15","2022-06-17","15:35:15","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","6","Malayan Tigers","Stereotypy","3","1","3, 1","123","28","123, 28","Black bear; B and D"
"450","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:32:15","2022-06-17 15:32:15","2022-06-17 15:47:15","2022-06-17 15:35:45","2022-06-17","15:35:45","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","7","Malayan Tigers","Stereotypy","2","1","2, 1","75","52","75, 52","Black bear; B and D"
"450","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:32:15","2022-06-17 15:32:15","2022-06-17 15:47:15","2022-06-17 15:36:15","2022-06-17","15:36:15","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","8","Malayan Tigers","Stereotypy","1","2","1, 2","43","67","43, 67","Black bear; B and D"
"450","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-06-17 15:32:15","2022-06-17 15:32:15","2022-06-17 15:47:15","2022-06-17 15:36:45","2022-06-17","15:36:45","2022","6","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Default Map","12,10","600x600","","Interval","Individual","Bongsu","","9","Malayan Tigers","Stereotypy","1","2","1, 2","41","88","41, 88","Black bear; B and D"
